iter	Logloss
161	0.07643120729
162	0.07631896092
163	0.07628972523
164	0.07623300578
165	0.07616816592
166	0.07603473005
167	0.07595644415
168	0.07591568079
169	0.07584270938
170	0.07576789446
171	0.07573938107
172	0.0756327402
173	0.07558670055
174	0.07549996636
175	0.07539895463
176	0.07538775976
177	0.07533763138
178	0.07530282165
179	0.07513255794
180	0.0750618345
181	0.07499098602
182	0.07498955792
183	0.0749345317
184	0.07484975142
185	0.07476369658
186	0.07465765076
187	0.07457035679
188	0.07445737364
189	0.0743267629
190	0.07427766855
191	0.07420305477
192	0.07413093187
193	0.07403426202
194	0.07400127092
195	0.0739523676
196	0.07388953803
197	0.07383973911
198	0.07375809258
199	0.07366215744
200	0.07366078876
201	0.07361632826
202	0.07349067232
203	0.0734186555
204	0.07333715327
205	0.073279054
206	0.07327194127
207	0.07315877809
208	0.0731183904
209	0.07308004375
210	0.07302103515
211	0.07299852992
212	0.07290202481
213	0.07285914918
214	0.072822166
215	0.07281054728
216	0.07277586224
217	0.07277278095
218	0.07277175359
219	0.07269727668
220	0.07261405256
221	0.07259151128
222	0.07255237822
223	0.07251595616
224	0.07249279312
225	0.07244001298
226	0.07239355136
227	0.07234582533
228	0.07219885033
229	0.07214699921
230	0.07214445009
231	0.07212951783
232	0.07212845051
233	0.07210339438
234	0.07210083107
235	0.0720074788
236	0.07197481635
237	0.07192175786
238	0.07187424355
239	0.07179287454
240	0.07171215734
241	0.07161296513
242	0.0715652944
243	0.07155111871
244	0.07142309871
245	0.07140433088
246	0.07131296876
247	0.0712220703
248	0.07115298386
249	0.07107769025
250	0.07105082815
251	0.07098654578
252	0.07098688816
253	0.07093846578
254	0.07090972353
255	0.0708615754
256	0.07078630041
257	0.07076969459
258	0.07074944944
259	0.07072187801
260	0.07069810418
261	0.07063755069
262	0.07059599209
263	0.07049134418
264	0.07044225811
265	0.070407346
266	0.07034190535
267	0.07034132319
268	0.07026523688
269	0.07022544921
270	0.07020036852
271	0.07019250458
272	0.07016958107
273	0.07013389885
274	0.07009095152
275	0.0700292869
276	0.06999929297
277	0.06995862835
278	0.06991754913
279	0.06982738443
280	0.06982715183
281	0.06979973736
282	0.06978223596
283	0.06972315762
284	0.06969554507
285	0.06967020023
286	0.06963344585
287	0.06957295275
288	0.06957154701
289	0.06953808042
290	0.06949182513
291	0.06944756483
292	0.06941499545
293	0.06940221958
294	0.06938133079
295	0.06936340259
296	0.06934702313
297	0.06932853486
298	0.06930403789
299	0.06925196244
300	0.06922018827
301	0.06916283883
302	0.06912405849
303	0.06908099275
304	0.06906201526
305	0.06905176719
306	0.06903969251
307	0.06898055878
308	0.06897348389
309	0.06895474762
310	0.06894644194
311	0.06894552476
312	0.0689220068
313	0.06888505603
314	0.0688569333
315	0.06881510475
316	0.06881522047
317	0.06878862258
318	0.068752077
319	0.06873324932
320	0.06868947711
321	0.06867016716
322	0.06867023926
323	0.06860802252
324	0.0685491434
325	0.06850003883
326	0.06849994636
327	0.06847413275
328	0.06845428974
329	0.06843149379
330	0.06841032864
331	0.06839309472
332	0.06834899308
333	0.06833584491
334	0.06833108111
335	0.06832877717
336	0.06831239837
337	0.06829997437
338	0.06827383933
339	0.0682438374
340	0.06818114855
341	0.06815562346
342	0.06811450083
343	0.06811438173
344	0.06807601424
345	0.06804553441
346	0.06803790686
347	0.06802444753
348	0.06797460212
349	0.06794956498
350	0.06790469449
351	0.06790481917
352	0.06789448894
353	0.06786229408
354	0.06782022716
355	0.06777983275
356	0.06773382256
357	0.06769890571
358	0.06769909868
359	0.06769860133
360	0.06766364855
361	0.06765302825
362	0.06763101741
363	0.06760705862
364	0.06760708494
365	0.06756206029
366	0.06756209361
367	0.06756207494
368	0.06756222188
369	0.06754229606
370	0.06747679007
371	0.06745013832
372	0.067419999
373	0.06738855855
374	0.06736727713
375	0.06733510773
376	0.06731431255
377	0.06727618984
378	0.06725322942
379	0.06722434023
380	0.06720841026
381	0.06715787475
382	0.0671484014
383	0.06710083936
384	0.06709238664
385	0.06705899416
386	0.06703876782
387	0.06699527508
388	0.06698001375
389	0.06696594206
390	0.06696493602
391	0.06694477865
392	0.06692790149
393	0.06692781626
394	0.06692336794
395	0.06692265162
396	0.0669059788
397	0.06690035537
398	0.0668820038
399	0.06687837925
400	0.06687846737
401	0.06686601331
402	0.06684344444
403	0.06682548529
404	0.06678579477
405	0.06678284705
406	0.06677066055
407	0.0667541854
408	0.06672630585
409	0.06670899307
410	0.06668323352
411	0.06666627809
412	0.06663603512
413	0.06661967514
414	0.06658473514
415	0.06656710278
416	0.06653509276
417	0.06648272477
418	0.06647454999
419	0.06646617515
420	0.06645671616
421	0.06644926909
422	0.0664490049
423	0.06643915834
424	0.06643914522
425	0.06640207301
426	0.06639114232
427	0.06638616071
428	0.06637555573
429	0.06636090105
430	0.06634695708
431	0.06634394543
432	0.06633727092
433	0.06633258591
434	0.06632808888
435	0.06632814506
436	0.06631971259
437	0.06631140219
438	0.06631145567
439	0.06631126436
440	0.06630851779
441	0.06630408204
442	0.06629650244
443	0.06629651411
444	0.06629258029
445	0.06628989207
446	0.06627638122
447	0.06626154128
448	0.06626110663
449	0.06625338209
450	0.06624033127
451	0.06624048706
452	0.0662367994
453	0.0662228598
454	0.06621591474
455	0.0662132138
456	0.06621070275
457	0.06620239136
458	0.06620008489
459	0.06619228534
460	0.06618486204
461	0.06617401866
462	0.0661667934
463	0.06616359272
464	0.06615999555
465	0.06613259163
466	0.06613060399
467	0.06612896824
468	0.06612851555
469	0.06612630201
470	0.0661223888
471	0.06611258947
472	0.06611047833
473	0.06609874825
474	0.06609876809
475	0.06609687908
476	0.06609506638
477	0.06608065445
478	0.06607460987
479	0.06607297802
480	0.06607193846
481	0.06606959038
482	0.06606292152
483	0.06605328044
484	0.0660493329
485	0.06603672582
486	0.06603009853
487	0.06602017056
488	0.06601079859
489	0.06600932335
490	0.06599873422
491	0.06599366189
492	0.06599058448
493	0.065990717
494	0.06598781347
495	0.06598740251
496	0.06597835589
497	0.06596196735
498	0.06595565492
499	0.06594908309
500	0.06594015179
501	0.06592434002
502	0.06591254821
503	0.06590933991
504	0.06590893961
505	0.06590857055
506	0.06589918616
507	0.06589235308
508	0.06588777793
509	0.06587860791
510	0.0658723627
511	0.06586212424
512	0.06585750453
513	0.06585514204
514	0.0658519969
515	0.06584567105
516	0.06584409077
517	0.06583606682
518	0.06583161266
519	0.06582672782
520	0.06581571907
521	0.06580776386
522	0.06579299607
523	0.0657851545
524	0.06577893347
525	0.06576766184
526	0.06576168703
527	0.06575110782
528	0.06574278311
529	0.06573680655
530	0.06572850532
531	0.06572631945
532	0.06572228284
533	0.06571400427
534	0.06571014564
535	0.06569927034
536	0.06569093895
537	0.0656836362
538	0.06568323895
539	0.06568104866
540	0.06567023747
541	0.06566049864
542	0.06565055099
543	0.06564496508
544	0.06563952676
545	0.06563350975
546	0.06562688556
547	0.06562267813
548	0.06562003237
549	0.06561219962
550	0.06560540491
551	0.06560294637
552	0.06558994777
553	0.06558536496
554	0.06557815433
555	0.06557461131
556	0.06556973405
557	0.06556576769
558	0.06555591475
559	0.06555065681
560	0.06554539217
561	0.06554089823
562	0.06553707442
563	0.06553704391
564	0.06552791568
565	0.06552072056
566	0.06551689543
567	0.06551003534
568	0.06550557838
569	0.0655036255
570	0.06549364385
571	0.06548410613
572	0.06547912851
573	0.0654758138
574	0.06546783202
575	0.06545934127
576	0.06545733455
577	0.06545259069
578	0.06544756042
579	0.06544412092
580	0.06544176392
581	0.06543760947
582	0.06542812985
583	0.06541633809
584	0.06541626537
585	0.0654159121
586	0.065413644
587	0.06541322749
588	0.06540620171
589	0.0654015261
590	0.06539402169
591	0.06539062115
592	0.06538604703
593	0.06537484329
594	0.06536616861
595	0.06536620274
596	0.06536389551
597	0.06535932115
598	0.06535616733
599	0.06535028386
600	0.06534650845
601	0.06534191599
602	0.06533253366
603	0.06532189588
604	0.06531426463
605	0.06530598466
606	0.06530292825
607	0.06529889175
608	0.06529884272
609	0.0652890959
610	0.06527920133
611	0.06527579533
612	0.0652713667
613	0.06526322731
614	0.06525666633
615	0.06524954738
616	0.0652459463
617	0.06523913426
618	0.06523178136
619	0.0652264188
620	0.06522321848
621	0.06521360252
622	0.06520927104
623	0.06520580614
624	0.06520412587
625	0.06519762379
626	0.06518923111
627	0.06518595689
628	0.06518175856
629	0.06517385208
630	0.06516671236
631	0.06515953119
632	0.06511564304
633	0.06510931896
634	0.06510503455
635	0.06510492772
636	0.06510086363
637	0.06509895324
638	0.06509538115
639	0.06508867154
640	0.06507985457
641	0.06507064039
642	0.06506750595
643	0.06506088352
644	0.0650541948
645	0.0650525308
646	0.06504853881
647	0.065042826
648	0.06503396045
649	0.06500782313
650	0.06500575761
651	0.06499955977
652	0.06496066936
653	0.06493759034
654	0.06490108914
655	0.06487925145
656	0.06483040757
657	0.06478412273
658	0.06475421534
659	0.06474721873
660	0.0647415807
661	0.06469807336
662	0.06467957224
663	0.06467301007
664	0.0646605164
665	0.06464043227
666	0.06462156331
667	0.06459926458
668	0.06458225637
669	0.06455679018
670	0.06454502147
671	0.06452728587
672	0.06451106661
673	0.06448090379
674	0.0644420924
675	0.06442656432
676	0.06439300428
677	0.06439011613
678	0.0643582238
679	0.06435184057
680	0.06434111543
681	0.06432425538
682	0.06432052549
683	0.06429512036
684	0.06429326935
685	0.06428848134
686	0.06427781993
687	0.06427335556
688	0.06426470039
689	0.06426048385
690	0.06424473173
691	0.06422807498
692	0.06421843818
693	0.0642147314
694	0.06419335473
695	0.06419163364
696	0.06418943071
697	0.06418603698
698	0.06418092673
699	0.06415001471
700	0.06412692037
701	0.06411843701
702	0.06411007242
703	0.06409641212
704	0.06409377302
705	0.06407930357
706	0.06407667617
707	0.06407508354
708	0.06405847027
709	0.06402013983
710	0.06401435489
711	0.06401040393
712	0.06400593884
713	0.06399776208
714	0.06399361362
715	0.06397777681
716	0.06396961043
717	0.06396570544
718	0.06396108042
719	0.06395327265
720	0.06393943425
721	0.06393850636
722	0.06393428233
723	0.06393150888
724	0.06392843008
725	0.06392382957
726	0.06392233555
727	0.06390994671
728	0.06390590455
729	0.06389871214
730	0.0638979414
731	0.06389409433
732	0.06389239694
733	0.06388853706
734	0.06388355828
735	0.06388197039
736	0.06388051591
737	0.06387506227
738	0.06387099711
739	0.06386798535
740	0.06383158655
741	0.06382861342
742	0.06382146698
743	0.06381663817
744	0.06381647878
745	0.06380988159
746	0.06379822472
747	0.06378698492
748	0.06377740144
749	0.06377360885
750	0.06377131947
751	0.06377129195
752	0.06376346184
753	0.063760969
754	0.06375913214
755	0.06375396439
756	0.06375257648
757	0.06375057394
758	0.06374923031
759	0.06374923031
760	0.06374756645
761	0.06374408592
762	0.06374147759
763	0.06374157053
764	0.06374140582
765	0.06373113433
766	0.06372678987
767	0.06372446095
768	0.06371951028
769	0.06371955959
770	0.06370435341
771	0.06369909905
772	0.063688049
773	0.06368330707
774	0.0636817141
775	0.06368035756
776	0.06368036085
777	0.06365103264
778	0.06364065079
779	0.06364068549
780	0.06363092468
781	0.06363101288
782	0.06361881896
783	0.06361522572
784	0.06361515581
785	0.06358772138
786	0.06356916487
787	0.06356476654
788	0.06355833268
789	0.06355744153
790	0.06355387397
791	0.0635505858
792	0.06355063932
793	0.0635408634
794	0.0635408634
795	0.06353034245
796	0.0635304032
797	0.06351541281
798	0.06350874517
799	0.06350761401
800	0.06349465759
801	0.06349212315
802	0.06348792666
803	0.06348794038
804	0.06348683569
805	0.06348685757
806	0.06348668501
807	0.06348671475
808	0.06347451489
809	0.06344364276
810	0.06344361097
811	0.06342942998
812	0.06342828393
813	0.06342831854
814	0.06342832837
815	0.06341297717
816	0.06340071842
817	0.06339146157
818	0.06339146758
819	0.06336413475
820	0.06334851782
821	0.06334871183
822	0.06334875453
823	0.06334884736
824	0.06334196014
825	0.06334201336
826	0.0633361522
827	0.063336076
828	0.06333213157
829	0.06333195515
830	0.06332563424
831	0.06332567067
832	0.06332398442
833	0.06332097766
834	0.06332097766
835	0.06329601828
836	0.06329601828
837	0.06327209446
838	0.06326353081
839	0.06326028419
840	0.06326028419
841	0.06325423978
842	0.06325186989
843	0.06324555095
844	0.06324564598
845	0.06323747683
846	0.0632333238
847	0.06323329345
848	0.06323202815
849	0.06322592438
850	0.06322393649
851	0.063223873
852	0.063210349
853	0.06320898762
854	0.06320903131
855	0.06320895368
856	0.06318740214
857	0.06317458391
858	0.06317454192
859	0.06317233044
860	0.06317212596
861	0.06317003389
862	0.0631700386
863	0.0631700259
864	0.0631665475
865	0.0631665505
866	0.06315841779
867	0.06315545781
868	0.06315533559
869	0.063142461
870	0.06313661171
871	0.06313667466
872	0.06313450484
873	0.06313449666
874	0.06313010178
875	0.06312637151
876	0.06312538908
877	0.06312331501
878	0.06312331501
879	0.06312332694
880	0.06311146076
881	0.06311149298
882	0.06311146361
883	0.06310008499
884	0.06310011349
885	0.06310006581
886	0.06310016733
887	0.06310021132
888	0.06310021132
889	0.063100235
890	0.06309898158
891	0.06309883842
892	0.06309892542
893	0.06309770606
894	0.0630978201
895	0.06309787204
896	0.0630978072
897	0.06309771685
898	0.06309779389
899	0.06308416488
900	0.06308416488
901	0.06308329445
902	0.06308306323
903	0.0630830309
904	0.06308313921
905	0.06308291505
906	0.06308291505
907	0.06308291505
908	0.06308291505
909	0.06308291505
910	0.06308302253
911	0.06307920089
912	0.06307921873
913	0.06307927267
914	0.06307743676
915	0.06307748136
916	0.06307567963
917	0.06307542956
918	0.06307441347
919	0.06307090076
920	0.06307077345
921	0.06307074066
922	0.06306227783
923	0.06306123625
924	0.06306123625
925	0.06306141166
926	0.06305980283
927	0.06305879427
928	0.06305746357
929	0.06305746357
930	0.06305720767
931	0.06305719261
932	0.06305714936
933	0.06305717169
934	0.06305574156
935	0.06305201558
936	0.06305187846
937	0.06305194989
938	0.06305193127
939	0.06305187902
940	0.06305198981
941	0.06305196348
942	0.06305104585
943	0.06305117182
944	0.06304995451
945	0.06305002943
946	0.06304897193
947	0.06304907385
948	0.06304895503
949	0.0630490537
950	0.06304905752
951	0.06304918993
952	0.06304898252
953	0.06304899461
954	0.06304900401
955	0.06304900401
956	0.06304893735
957	0.06304893735
958	0.06304891935
959	0.06304900844
960	0.06304895582
961	0.06304883941
962	0.06304883941
963	0.06304887065
964	0.06304893576
965	0.06304880033
966	0.06304881201
967	0.06304786075
968	0.06304701685
969	0.06304692408
970	0.06304338614
971	0.06304338614
972	0.06303981178
973	0.06303983847
974	0.06303954739
975	0.06303122614
976	0.06303133161
977	0.06303131584
978	0.06303131584
979	0.06303131584
980	0.063023706
981	0.06302362579
982	0.06302362579
983	0.06299555098
984	0.06299555098
985	0.06299563478
986	0.06299550676
987	0.06299543485
988	0.06299543485
989	0.06299543485
990	0.06299543485
991	0.06299358348
992	0.0629920483
993	0.06299206723
994	0.06299206723
995	0.06299052287
996	0.06299049114
997	0.06299049114
998	0.06299049114
999	0.06299047172
